"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11136683","802433","98","N","TX","LAT","311","20","93","528","01-02-2017 10:06:00","01-02-2017 11:33:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","86650127601","01-02-2017 12:25:46","887232","504070","Y","1/2/2017 10:06:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionRepairConductor","General","Repair 1/0A SVC","N","N","N","86870787603","01-02-2017 11:12:42","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","86870787603","01-02-2017 11:12:42","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionSetPowerTemp","General","Set Powertemp #","","","","86870787603","01-02-2017 11:10:47","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","86870787603","01-02-2017 11:12:42","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86870787603","01-02-2017 11:10:47","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionReplaceConductor","General","Replace 65 ft 1/0A SVC","N","N","N","86870787603","01-02-2017 11:10:47","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","86870787603","01-02-2017 11:10:47","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","86870787603","01-02-2017 11:10:47","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136380","702835","99","N","SV","SNCU","66","189","91","58","01-02-2017 12:55:00","01-02-2017 13:53:00","TMRepairActionAccessable","General","See Comments","","","","86870787603","01-02-2017 11:12:42","900457","604118","Y","1/2/2017 10:08:00 AM"
"11136422","808537","104","N","TX","SNC","0","202","91","168","01-02-2017 10:21:00","01-02-2017 13:09:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","86660854506","01-02-2017 11:30:48","890800","552390","Y","1/2/2017 10:22:00 AM"
"11136601","210132","109","N","TX","SNCU","266","189","111","488","01-02-2017 10:37:00","01-02-2017 18:45:00","TMRepairActionSpliceConductor","General","Splice 1/0A C PRI","N","N","Y","43773392906","01-02-2017 12:14:41","543881","1616362","Y","1/2/2017 10:38:00 AM"
"11136601","210132","109","N","TX","SNCU","266","189","111","488","01-02-2017 10:37:00","01-02-2017 18:45:00","TMRepairActionReplaceConductor","General","Replace 50 ft 1/0A C PRI","N","N","Y","43773392906","01-02-2017 12:14:41","543881","1616362","Y","1/2/2017 10:38:00 AM"
"11136601","210132","109","N","TX","SNCU","266","189","111","488","01-02-2017 10:37:00","01-02-2017 18:45:00","TMRepairActionSpliceConductor","General","Splice 1/0A C PRI","N","N","Y","43773392906","01-02-2017 12:14:41","106","106","Y","1/2/2017 10:38:00 AM"
"11136601","210132","109","N","TX","SNCU","266","189","111","488","01-02-2017 10:37:00","01-02-2017 18:45:00","TMRepairActionSpliceConductor","General","Splice 1/0A C PRI","N","N","Y","43773392906","01-02-2017 12:14:41","136","136","Y","1/2/2017 10:38:00 AM"
"11136601","210132","109","N","TX","SNCU","266","189","111","488","01-02-2017 10:37:00","01-02-2017 18:45:00","TMRepairActionReplaceConductor","General","Replace 50 ft 1/0A C PRI","N","N","Y","43773392906","01-02-2017 12:14:41","136","136","Y","1/2/2017 10:38:00 AM"
"11136601","210132","109","N","TX","SNCU","266","189","111","488","01-02-2017 10:37:00","01-02-2017 18:45:00","TMRepairActionReplaceConductor","General","Replace 50 ft 1/0A C PRI","N","N","Y","43773392906","01-02-2017 12:14:41","106","106","Y","1/2/2017 10:38:00 AM"
"11136514","403035","111","N","SEC","TX","66","20","91","2205","01-02-2017 11:06:00","01-02-2017 13:33:00","TMRepairActionTrimTree","General","Trim/Remove Tree 0   6% Palms:  R/O","","","","67819088609","01-02-2017 11:23:37","946660","849522","Y","1/2/2017 10:44:00 AM"
"11136639","703035","114","N","SV","SNC","310","188","105","15","01-02-2017 17:02:00","01-02-2017 17:17:00","TMRepairActionReplaceConductor","General","Replace 75 ft 4TPX SVC","N","N","N","87278653507","01-02-2017 11:37:30","919303","642033","Y","1/2/2017 10:46:00 AM"
"11136641","201832","115","N","SEC","TX","192","188","91","272","01-02-2017 10:44:00","01-02-2017 13:00:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","48539056508","01-02-2017 11:48:37","780533","1449765","Y","1/2/2017 10:47:00 AM"
"11136589","806832","116","N","TX","TX","0","190","0","116","01-02-2017 10:45:00","01-02-2017 11:14:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","86562919607","01-02-2017 11:23:53","886144","565190","Y","1/2/2017 10:47:00 AM"
"11136641","201832","115","N","SEC","TX","192","188","91","272","01-02-2017 10:44:00","01-02-2017 13:00:00","TMRepairActionRepairConductor","General","Repair 1/0TPX SVC","N","N","N","48539056508","01-02-2017 11:48:37","780533","1449765","Y","1/2/2017 10:47:00 AM"
"11136641","201832","115","N","SEC","TX","192","188","91","272","01-02-2017 10:44:00","01-02-2017 13:00:00","TMRepairActionOpenNeutral","General","Open Neutral","","","","48539056508","01-02-2017 11:48:37","780533","1449765","Y","1/2/2017 10:47:00 AM"
"11136658","400332","117","N","TX","TX","0","25","0","230","01-02-2017 10:45:00","01-02-2017 11:31:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","68224805508","01-02-2017 11:37:14","970304","872988","Y","1/2/2017 10:48:00 AM"
"11136603","700432","120","N","TX","TX","311","188","105","1701","01-02-2017 10:51:00","01-02-2017 14:00:00","TMRepairActionSpliceConductor","General","Splice 1/0A SEC","N","N","N","87584600805","01-02-2017 12:02:38","933773","670743","Y","1/2/2017 10:52:00 AM"
"11136603","700432","120","N","TX","TX","311","188","105","1701","01-02-2017 10:51:00","01-02-2017 14:00:00","TMRepairActionReplaceConductor","General","Replace 200 ft 1/0A SEC","N","N","N","87584600805","01-02-2017 12:02:38","933773","670743","Y","1/2/2017 10:52:00 AM"
"11136393","803439","119","N","SV","NLS","66","197","0","32","01-02-2017 13:04:00","01-02-2017 13:36:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","87262151001","01-02-2017 12:17:11","917653","560968","Y","1/2/2017 10:52:00 AM"
"11136595","508462","121","N","SEC","SNCU","66","202","132","93","01-02-2017 10:54:00","01-02-2017 12:27:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","56516901904","01-02-2017 12:39:51","409073","831882","Y","1/2/2017 10:55:00 AM"
"11136595","508462","121","N","SEC","SNCU","66","202","132","93","01-02-2017 10:54:00","01-02-2017 12:27:00","TMRepairActionRepairConductor","General","Repair 4/0A SEC","N","N","N","56516901904","01-02-2017 12:39:51","409073","831882","Y","1/2/2017 10:55:00 AM"
"11136484","410361","122","N","TX","TX","0","20","0","158","01-02-2017 10:56:00","01-02-2017 12:15:00","TMRepairActionTrimTree","General","Trim/Remove Tree 20   0% Palms:  R/O","","","","67211873707","01-02-2017 12:24:15","920607","807072","Y","1/2/2017 10:58:00 AM"
"11136484","410361","122","N","TX","TX","0","20","0","158","01-02-2017 10:56:00","01-02-2017 12:15:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","67211873707","01-02-2017 12:24:15","920607","807072","Y","1/2/2017 10:58:00 AM"
"11136661","501767","123","N","TX","TXU","199","189","94","2170","01-02-2017 15:59:00","01-02-2017 18:34:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","55406206205","01-03-2017 08:22:46","350185","784530","Y","1/2/2017 10:59:00 AM"
"11136661","501767","123","N","TX","TXU","199","189","94","2170","01-02-2017 15:59:00","01-02-2017 18:34:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","55406206205","01-02-2017 16:07:14","350185","784530","Y","1/2/2017 10:59:00 AM"
"11136667","200333","124","N","SEC","SNCU","305","189","132","490","01-02-2017 11:00:00","01-02-2017 15:05:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","46962102209","01-02-2017 12:37:15","701713","1560270","Y","1/2/2017 11:00:00 AM"
"11136581","706264","127","N","TX","TX","0","188","93","68","01-02-2017 11:04:00","01-02-2017 12:12:00","TMRepairActionReplaceSwitch","General","Replace 23 KV switch","","","","86378753600","01-02-2017 12:25:46","874873","641768","Y","1/2/2017 11:05:00 AM"
"11136581","706264","127","N","TX","TX","0","188","93","68","01-02-2017 11:04:00","01-02-2017 12:12:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","86378753600","01-02-2017 12:25:46","874873","641768","Y","1/2/2017 11:05:00 AM"
"11136686","400431","128","N","TX","SNC","0","190","0","41","01-02-2017 11:08:00","01-02-2017 11:49:00","","","","","","","68020113702","","956859","852007","Y","1/2/2017 11:09:00 AM"
"11136498","504835","129","N","SEC","TX","301","189","111","970","01-02-2017 10:25:00","01-02-2017 18:30:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","51955087402","01-06-2017 12:21:41","176522","1031366","Y","1/2/2017 11:10:00 AM"
"11136498","504835","129","N","SEC","TX","301","189","111","970","01-02-2017 10:25:00","01-02-2017 18:30:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","51955087402","01-06-2017 12:21:41","176522","1031366","Y","1/2/2017 11:10:00 AM"
"11136535","706262","130","N","LAT","LAT","0","20","0","1310","01-02-2017 11:15:00","01-02-2017 13:26:00","TMRepairActionTrimTree","General","Trim/Remove Tree 20   30% Palms:","","","","86478801505","01-02-2017 11:38:45","879926","640753","Y","1/2/2017 11:14:00 AM"
"11136535","706262","130","N","LAT","LAT","0","20","0","1310","01-02-2017 11:15:00","01-02-2017 13:26:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","86478801505","01-02-2017 11:48:04","879926","640753","Y","1/2/2017 11:14:00 AM"
"11136535","706262","130","N","LAT","LAT","0","20","0","1310","01-02-2017 11:15:00","01-02-2017 13:26:00","TMRepairActionSpliceConductor","General","Splice 2A C PRI","N","N","Y","86478801505","01-02-2017 11:48:04","879926","640753","Y","1/2/2017 11:14:00 AM"
"11136535","706262","130","N","LAT","LAT","0","20","0","1310","01-02-2017 11:15:00","01-02-2017 13:26:00","TMRepairActionRepairConductor","General","Repair 2A C PRI","N","N","Y","86478801505","01-02-2017 11:48:04","879926","640753","Y","1/2/2017 11:14:00 AM"
"11136650","804132","131","N","SV","SNC","66","197","0","16","01-02-2017 22:12:00","01-02-2017 22:28:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","86867430201","01-02-2017 17:51:41","898519","585452","Y","1/2/2017 11:17:00 AM"
"11136664","810933","137","N","SV","SNC","0","188","91","5","01-02-2017 14:43:00","01-02-2017 14:48:00","TMRepairActionReworkedConnections","General","Reworked Connections at Pole","","","","87154862507","01-02-2017 15:09:47","916780","521603","Y","1/2/2017 11:23:00 AM"
"11136662","805133","144","N","SV","SNC","0","193","160","2","01-02-2017 15:18:00","01-02-2017 15:20:00","TMRepairActionReplaceMeter","Meter","Replace Meter","","","","87154828309","01-02-2017 16:36:09","916527","524574","Y","1/2/2017 11:35:00 AM"
"11136604","407665","145","N","TX","SNC","0","11","0","129","01-02-2017 11:34:00","01-02-2017 13:43:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","66324366508","01-02-2017 13:53:02","872747","873382","Y","1/2/2017 11:35:00 AM"
"11136571","500337","146","N","LAT","LAT","66","20","105","9942","01-02-2017 11:37:00","01-02-2017 17:25:00","TMRepairActionTrimTree","General","Trim/Remove Tree 10   0% Palms:  R/O","","","","52252057901","01-02-2017 13:42:29","191186","1016529","Y","1/2/2017 11:38:00 AM"
"11136577","800843","150","Y","FDR","FDR","306","189","111","2255","01-02-2017 11:39:00","01-02-2017 12:14:00","TMRepairActionRepairConductor","General","Repair unknown A,B,C PRI","Y","Y","Y","87255185230","01-02-2017 12:27:48","918276","528019","Y","1/2/2017 11:39:00 AM"
"11136577","800843","150","Y","FDR","FDR","306","189","111","2255","01-02-2017 11:39:00","01-02-2017 12:14:00","TMRepairActionAccessable","General","See Comments","","","","87255185230","01-02-2017 12:27:48","918276","528019","Y","1/2/2017 11:39:00 AM"
"11136696","809665","152","N","SV","NLS","66","189","111","48","01-02-2017 14:13:00","01-02-2017 15:01:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","85847161003","01-02-2017 12:48:38","847006","485669","Y","1/2/2017 11:40:00 AM"
"11136696","809665","152","N","SV","NLS","66","189","111","48","01-02-2017 14:13:00","01-02-2017 15:01:00","TMRepairActionOpenNeutral","General","Open Neutral","","","","85847161003","01-02-2017 12:48:38","847006","485669","Y","1/2/2017 11:40:00 AM"
"11136696","809665","152","N","SV","NLS","66","189","111","48","01-02-2017 14:13:00","01-02-2017 15:01:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","85847161003","01-02-2017 12:48:38","847006","485669","Y","1/2/2017 11:40:00 AM"
"11136696","809665","152","N","SV","NLS","66","189","111","48","01-02-2017 14:13:00","01-02-2017 15:01:00","TMRepairActionAccessable","General","See Comments","","","","85847161003","01-02-2017 12:48:38","847006","485669","Y","1/2/2017 11:40:00 AM"
"11136696","809665","152","N","SV","NLS","66","189","111","48","01-02-2017 14:13:00","01-02-2017 15:01:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","85847161003","01-02-2017 12:48:38","847006","485669","Y","1/2/2017 11:40:00 AM"
"11136637","811163","154","N","SV","SNCU","66","189","91","26","01-02-2017 16:32:00","01-02-2017 16:58:00","TMRepairActionSetPowerTemp","General","Set Powertemp #","","","","86068257800","01-02-2017 13:34:25","858589","593851","Y","1/2/2017 11:41:00 AM"
"11136637","811163","154","N","SV","SNCU","66","189","91","26","01-02-2017 16:32:00","01-02-2017 16:58:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86068257800","01-02-2017 13:34:25","858589","593851","Y","1/2/2017 11:41:00 AM"
"11136637","811163","154","N","SV","SNCU","66","189","91","26","01-02-2017 16:32:00","01-02-2017 16:58:00","TMRepairActionRepairConductor","General","Repair 4/0A SVC","N","N","N","86068257800","01-02-2017 13:36:20","858589","593851","Y","1/2/2017 11:41:00 AM"
"11136637","811163","154","N","SV","SNCU","66","189","91","26","01-02-2017 16:32:00","01-02-2017 16:58:00","TMRepairActionSpliceConductor","General","Splice 4/0A SVC","N","N","N","86068257800","01-02-2017 13:36:20","858589","593851","Y","1/2/2017 11:41:00 AM"
"11136637","811163","154","N","SV","SNCU","66","189","91","26","01-02-2017 16:32:00","01-02-2017 16:58:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","86068257800","01-02-2017 13:34:25","858589","593851","Y","1/2/2017 11:41:00 AM"
"11136637","811163","154","N","SV","SNCU","66","189","91","26","01-02-2017 16:32:00","01-02-2017 16:58:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","86068257800","01-02-2017 13:36:20","858589","593851","Y","1/2/2017 11:41:00 AM"
"11136427","804139","153","N","TX","TX","0","20","0","2000","01-02-2017 12:34:00","01-02-2017 16:44:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","86966505907","01-02-2017 12:40:25","904046","583355","Y","1/2/2017 11:41:00 AM"
"11136427","804139","153","N","TX","TX","0","20","0","2000","01-02-2017 12:34:00","01-02-2017 16:44:00","TMRepairActionTrimTree","General","Trim/Remove Tree 3   0% Palms:  R/O","","","","86966505907","01-02-2017 16:50:28","904046","583355","Y","1/2/2017 11:41:00 AM"
"11136637","811163","154","N","SV","SNCU","66","189","91","26","01-02-2017 16:32:00","01-02-2017 16:58:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","86068257800","01-02-2017 13:34:25","858589","593851","Y","1/2/2017 11:41:00 AM"
"11136427","804139","153","N","TX","TX","0","20","0","2000","01-02-2017 12:34:00","01-02-2017 16:44:00","TMRepairActionTrimTree","General","Trim/Remove Tree 3   0% Palms:  R/O","","","","86966505907","01-02-2017 12:38:20","904046","583355","Y","1/2/2017 11:41:00 AM"
"11136637","811163","154","N","SV","SNCU","66","189","91","26","01-02-2017 16:32:00","01-02-2017 16:58:00","TMRepairActionAccessable","General","See Comments","","","","86068257800","01-02-2017 13:36:20","858589","593851","Y","1/2/2017 11:41:00 AM"
"11136572","503964","156","N","FDR","OCR","412","188","92","181463","01-02-2017 11:33:00","01-02-2017 14:57:00","TMRepairActionReplaceSwitch","General","Replace 23 KV switch","","","","55800184016","01-02-2017 12:56:27","369869","753177","Y","1/2/2017 11:42:00 AM"
"11136572","503964","156","N","FDR","OCR","412","188","92","181463","01-02-2017 11:33:00","01-02-2017 14:57:00","TMRepairActionSpliceConductor","General","Splice unknown B PRI","N","Y","N","55800184016","01-02-2017 12:56:27","369869","753177","Y","1/2/2017 11:42:00 AM"
"11136621","501833","157","N","LAT","LAT","310","21","104","1176","01-02-2017 11:47:00","01-02-2017 13:25:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","56420689606","01-02-2017 12:16:10","403161","855683","Y","1/2/2017 11:44:00 AM"
"11136621","501833","157","N","LAT","LAT","310","21","104","1176","01-02-2017 11:47:00","01-02-2017 13:25:00","TMRepairActionSpliceConductor","General","Splice 2A B PRI","N","Y","N","56420689606","01-02-2017 12:16:10","403161","855683","Y","1/2/2017 11:44:00 AM"
"11136621","501833","157","N","LAT","LAT","310","21","104","1176","01-02-2017 11:47:00","01-02-2017 13:25:00","TMRepairActionAccessable","General","See Comments","","","","56420689606","01-02-2017 12:16:10","403161","855683","Y","1/2/2017 11:44:00 AM"
"11136621","501833","157","N","LAT","LAT","310","21","104","1176","01-02-2017 11:47:00","01-02-2017 13:25:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","56420689606","01-03-2017 06:41:13","403161","855683","Y","1/2/2017 11:44:00 AM"
"11136668","804232","162","N","SV","SNCU","23","189","111","428","01-02-2017 11:57:00","01-02-2017 15:31:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","86142788008","01-02-2017 13:58:34","865246","464114","Y","1/2/2017 11:57:00 AM"
"11136668","804232","162","N","SV","SNCU","23","189","111","428","01-02-2017 11:57:00","01-02-2017 15:31:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","86142788008","01-02-2017 13:58:34","865246","464114","Y","1/2/2017 11:57:00 AM"
"11136668","804232","162","N","SV","SNCU","23","189","111","428","01-02-2017 11:57:00","01-02-2017 15:31:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86142788008","01-02-2017 13:58:34","865246","464114","Y","1/2/2017 11:57:00 AM"
"11136681","801837","164","N","SV","SNC","66","197","0","196","01-02-2017 11:57:00","01-02-2017 15:13:00","TMRepairActionReplaceConductor","General","Replace 80 ft 2TPX SVC","N","N","N","87164280802","01-02-2017 13:20:36","913152","570858","Y","1/2/2017 12:00:00 PM"
"11136681","801837","164","N","SV","SNC","66","197","0","196","01-02-2017 11:57:00","01-02-2017 15:13:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","87164280802","01-02-2017 13:20:36","913152","570858","Y","1/2/2017 12:00:00 PM"
"11136689","800832","166","N","TX","TX","0","190","0","910","01-02-2017 11:57:00","01-02-2017 13:07:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","87155656609","01-02-2017 13:25:53","915599","528678","Y","1/2/2017 12:05:00 PM"
"11136467","412261","173","N","LAT","LAT","0","188","86","3050","01-02-2017 12:13:00","01-02-2017 13:14:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","65957556138","01-02-2017 13:29:55","853803","1038456","Y","1/2/2017 12:15:00 PM"
"11136671","500434","176","N","TX","TX","0","20","0","2952","01-02-2017 12:58:00","01-02-2017 21:10:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","51566441005","01-03-2017 05:53:57","158663","1083307","Y","1/2/2017 12:19:00 PM"
"11136671","500434","176","N","TX","TX","0","20","0","2952","01-02-2017 12:58:00","01-02-2017 21:10:00","TMRepairActionTrimTree","General","Trim/Remove Tree 4   20% Palms:  R/O","","","","51566441005","01-02-2017 13:11:34","158663","1083307","Y","1/2/2017 12:19:00 PM"
"11136593","800539","179","N","LAT","LATU","66","189","111","5546","01-02-2017 12:18:00","01-02-2017 13:52:00","TMRepairActionSpliceConductor","General","Splice 1/0A B PRI","N","Y","N","86855164706","01-02-2017 14:21:33","897648","527408","Y","1/2/2017 12:26:00 PM"
"11136593","800539","179","N","LAT","LATU","66","189","111","5546","01-02-2017 12:18:00","01-02-2017 13:52:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","86855164706","01-02-2017 14:21:33","897648","527408","Y","1/2/2017 12:26:00 PM"
"11136579","504968","182","N","TX","TX","0","18","0","278","01-02-2017 12:40:00","01-02-2017 14:59:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","77187609502","01-02-2017 15:20:08","436617","690214","Y","1/2/2017 12:40:00 PM"
"11136694","403937","184","N","LAT","LATU","66","202","91","7416","01-02-2017 12:37:00","01-02-2017 14:20:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","68329002606S","01-02-2017 14:47:22","971194","896524","Y","1/2/2017 12:44:00 PM"
"11136567","703962","186","N","SV","SNCU","66","183","0","29","01-02-2017 17:11:00","01-02-2017 17:40:00","","","","","","","86792343301","","891934","711469","Y","1/2/2017 12:46:00 PM"
"11136567","703962","186","N","SV","SNCU","66","183","0","29","01-02-2017 17:11:00","01-02-2017 17:40:00","","","","","","","86792343301","","891956","711469","Y","1/2/2017 12:46:00 PM"
"11136670","801436","189","N","TX","LAT","311","21","104","2465","01-02-2017 17:35:00","01-02-2017 20:00:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","87366966007","01-04-2017 09:54:57","926553","583855","Y","1/2/2017 12:48:00 PM"
"11136670","801436","189","N","TX","LAT","311","21","104","2465","01-02-2017 17:35:00","01-02-2017 20:00:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","87366966007","01-02-2017 13:23:50","926553","583855","Y","1/2/2017 12:48:00 PM"
"11136670","801436","189","N","TX","LAT","311","21","104","2465","01-02-2017 17:35:00","01-02-2017 20:00:00","TMRepairActionTrimTree","General","Trim/Remove Tree 2   50% Palms:  R/O","","","","87366966007","01-02-2017 13:21:07","926553","583855","Y","1/2/2017 12:48:00 PM"
"11136670","801436","189","N","TX","LAT","311","21","104","2465","01-02-2017 17:35:00","01-02-2017 20:00:00","TMRepairActionSpliceConductor","General","Splice 1/0A SEC","N","N","N","87366966007","01-02-2017 13:21:07","926553","583855","Y","1/2/2017 12:48:00 PM"
"11136544","800843","194","N","LAT","LATU","301","189","136","85","01-03-2017 07:03:00","01-03-2017 07:20:00","TMRepairActionSpliceConductor","General","Splice 1/0A B PRI","N","Y","N","87255867705S","01-02-2017 17:40:45","921672","529185","Y","1/2/2017 12:51:00 PM"
"11136544","800843","194","N","LAT","LATU","301","189","136","85","01-03-2017 07:03:00","01-03-2017 07:20:00","TMRepairActionReplaceSwitch","General","Replace RS -MTL Riser switch","","","","87255867705S","01-02-2017 17:40:45","921672","529185","Y","1/2/2017 12:51:00 PM"
"11136648","401036","198","N","TX","TXU","0","190","0","485","01-02-2017 12:48:00","01-02-2017 14:25:00","","","","","","","67716784801","","945121","832504","Y","1/2/2017 12:56:00 PM"
"11136518","409533","200","N","LAT","LAT","66","188","102","903","01-02-2017 12:58:00","01-02-2017 13:41:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","67705951301","01-02-2017 13:44:12","945958","775827","Y","1/2/2017 1:00:00 PM"
"11136543","800843","203","N","UNSP","LATU","0","0","0","3190","01-02-2017 13:01:00","01-02-2017 13:01:00","","","","","","","87255867705E","","921672","529185","Y","1/2/2017 1:04:00 PM"
"11136706","404135","204","Y","TX","TX","406","195","94","500","01-02-2017 13:14:00","01-02-2017 14:54:00","","","","","","","68007423108","","958345","786746","Y","1/2/2017 1:15:00 PM"
"11136622","701033","210","N","SV","SNC","66","190","0","40","01-02-2017 18:24:00","01-02-2017 19:04:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","88090209400","01-02-2017 17:32:13","956265","705268","Y","1/2/2017 1:24:00 PM"
"11136622","701033","210","N","SV","SNC","66","190","0","40","01-02-2017 18:24:00","01-02-2017 19:04:00","TMRepairActionRepairConductor","General","Repair 1/0C SVC","N","N","N","88090209400","01-02-2017 19:09:15","956265","705268","Y","1/2/2017 1:24:00 PM"
"11136622","701033","210","N","SV","SNC","66","190","0","40","01-02-2017 18:24:00","01-02-2017 19:04:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","88090209400","01-02-2017 17:32:13","956265","705268","Y","1/2/2017 1:24:00 PM"
"11136519","801838","211","N","LAT","LAT","0","20","0","3822","01-02-2017 13:24:00","01-02-2017 15:02:00","","","","","","","87262861300","","921162","561104","Y","1/2/2017 1:26:00 PM"
"11136705","800843","213","N","UNSP","TX","0","0","0","720","01-02-2017 13:29:00","01-02-2017 13:29:00","","","","","","","87255878103","","921740","529475","Y","1/2/2017 1:31:00 PM"
"11136652","406532","215","Y","LAT","LAT","270","21","102","1581","01-02-2017 13:32:00","01-02-2017 15:05:00","","","","","","","67714961209","","946150","820735","Y","1/2/2017 1:32:00 PM"
"11136757","806143","219","Y","FDR","FDR","413","188","92","11021","01-02-2017 13:37:00","01-02-2017 14:23:00","TMRepairActionReplaceSwitch","General","Replace 13 KV switch","","","","86852978630","01-02-2017 14:25:02","901811","514543","Y","1/2/2017 1:37:00 PM"
"11136753","410363","234","N","TX","SNCU","66","188","91","181","01-02-2017 13:49:00","01-02-2017 16:50:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","67408564304","01-02-2017 14:29:31","929071","792270","Y","1/2/2017 1:49:00 PM"
"11136753","410363","234","N","TX","SNCU","66","188","91","181","01-02-2017 13:49:00","01-02-2017 16:50:00","TMRepairActionEnvironmentalFollowUp","General","Environmental FollowUp","","","","67408564304","01-02-2017 15:36:55","929071","792270","Y","1/2/2017 1:49:00 PM"
"11136649","804833","236","N","SV","SNC","310","188","105","42","01-03-2017 00:32:00","01-03-2017 01:14:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","87269451204","01-02-2017 15:25:41","918599","596276","Y","1/2/2017 1:50:00 PM"
